"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"6099",2018-07-16,1140006.66666667,365470.822500968,-30414.9027955218,0,62218.3132719409,0,3265.74787095857,6965.86247231728,1676.08803552275,2563.14943234699,36505.2562497169,53594.1383106055,1207143.39121315,1708987.866562,"1_54_1",2,FALSE
"6100",2018-07-23,1479303.33333333,365305.399628249,-20196.4043282472,0,79828.5696809289,0,4996.78976966053,1535.4978438375,5222.20478129371,55.3991720106237,50888.1079033107,72929.9280951423,1207143.39121315,1767708.88375933,"1_54_1",2,FALSE
"6101",2018-07-30,1647193.33333333,365139.976723253,-12613.6440866039,0,95226.1640920211,0,976.419701413857,318.760199068879,449.339981984975,1.17503427417006,57993.8840030024,55623.5790166504,1207143.39121315,1770259.04587821,"1_54_1",2,FALSE
"6102",2018-08-06,2009478.33333333,364974.553818256,-10971.9911113779,0,104771.194641959,0,5665.95966454619,9294.69139399014,7772.57730860583,0.024912801554926,65307.6594770609,102010.20933886,1207143.39121315,1855968.27065785,"1_54_1",2,FALSE
"6103",2018-08-13,1523443.33333333,364809.13091326,-11555.3971773075,0,87266.7091298321,0,1113.27578561601,2104.66290495829,699.90263067229,31894.6866048792,1434.24914835047,79414.7619145215,1207143.39121315,1764325.37306793,"1_54_1",2,FALSE
"6104",2018-08-20,1420118.33333333,364643.708008263,-7524.67132695696,0,72939.3713080833,0,47762.235713459,11359.6675105241,55.821674220343,886.58021303546,16.0852508662822,73177.894644249,1207143.39121315,1770460.08420889,"1_54_1",2,FALSE
"6105",2018-08-27,1673551.66666667,364478.285103267,3186.12984489525,0,96042.2273757341,0,14354.979784256,2635.92494327745,4.40627324662144,33023.3457374187,59592.7283875528,96745.9536139882,1207143.39121315,1877207.37227678,"1_54_1",2,FALSE
"6106",2018-09-03,2061091.66666667,364312.86219827,15416.0932388477,0,110872.839173224,0,11003.1923093777,7444.43531134705,132.267105740912,928.171405373392,71101.6402734527,110558.092574167,1207143.39121315,1898912.98480295,"1_54_1",2,FALSE
"6107",2018-09-10,2144110,364147.439249917,22653.7375947064,0,123702.348097509,0,2261.22925578175,1649.98290085798,113.903193372635,19.8155258438782,76037.971977135,101469.306012493,1207143.39121315,1899199.12502076,"1_54_1",2,FALSE
"6108",2018-09-17,2058653.33333333,363982.016301563,24109.1416913229,0,113367.025413069,0,432.194084890169,4774.3215637385,11712.0874252066,21832.1351447382,70298.4053869923,112735.015084503,1207143.39121315,1930385.73330917,"1_54_1",2,FALSE
"6109",2018-09-24,2208345,363816.59335321,24699.6050363243,0,126229.289866612,0,186.954155302999,3898.46809279505,1136.31687145566,552.631872508475,77890.090984644,61355.3000022655,1207143.39121315,1866908.64144827,"1_54_1",2,FALSE
"6110",2018-10-01,2603008.33333333,363651.170404857,28594.6772646264,1315.31513503754,136654.577605224,0,85317.6289373983,3339.85622049294,1874.20387662437,2684.13850998682,84846.6816497222,85848.0168844216,1207143.39121315,2001269.65770154,"1_54_1",2,FALSE
"6111",2018-10-08,2313193.33333333,363485.747456503,34682.7217819314,0,131900.25984651,0,48611.5602705022,707.015912972075,1976.07363964295,10386.7716624578,81808.2824491254,77803.27934408,1207143.39121315,1958505.10357687,"1_54_1",2,FALSE
"6112",2018-10-15,2813106.66666667,363320.32450815,39313.9704529021,0,144958.277582054,0,53061.9006093747,6277.19102538107,678.255553731014,15150.0375951751,86744.0736822694,98036.2157012716,1207143.39121315,2014683.63792346,"1_54_1",2,FALSE
"6113",2018-10-22,2665110,363154.901559796,42077.6744511022,0,154224.626168772,0,17087.138013715,1372.92546286278,54.0762668501757,362.004704619424,89773.2452614892,100773.752248191,1207143.39121315,1976023.73535055,"1_54_1",2,FALSE
"6114",2018-10-29,2947875,362989.478566524,46544.2212099736,0,154034.314810681,0,24488.4865618464,284.515076190877,903.120378873694,62469.3645793822,91047.2041580657,97042.7174994824,1207143.39121315,2046946.81405417,"1_54_1",2,FALSE
"6115",2018-11-05,2768941.66666667,362824.055573253,54701.0003428077,0,155673.287110412,0,5693.00526961188,14757.3492815939,748.371386866963,2474.34855231299,91975.8295077529,83597.2825939284,1207143.39121315,1979587.92083169,"1_54_1",2,FALSE
"6116",2018-11-12,2666240,362658.632579981,62452.8069447665,0,137930.77808567,0,47436.8789027778,3569.7290413311,59.7341493013888,68524.0864620096,3366.89373237135,74115.5102694047,1207143.39121315,1967258.44138076,"1_54_1",2,FALSE
"6117",2018-11-19,2559550,362493.209586709,62803.2200196918,0,146753.713859642,0,14199.069560659,5441.16683443178,4.71539876935583,2963.55137739683,38.3275263325872,72106.9161154592,1207143.39121315,1873947.28149224,"1_54_1",2,FALSE
"6118",2018-11-26,2653766.66666667,362327.786593437,53795.6152654296,0,130619.917264745,0,47951.0436754362,1178.93628184067,20945.0608012634,55950.3823252645,94160.141520358,32514.9777942533,1207143.39121315,2006587.25273518,"1_54_1",2,FALSE
"6119",2018-12-03,2144703.33333333,362162.363600165,41818.2907757483,0,123002.679593957,0,14446.0428044335,5415.8694879324,2482.69769280928,2032.03229921042,92026.4749312995,84296.4471155126,1207143.39121315,1934826.28951422,"1_54_1",2,FALSE
"6120",2018-12-10,2451681.66666667,361996.940588625,35770.5091257606,0,138463.064101612,0,3059.37163035122,1173.12292007513,7273.0539219706,43.7435630389403,97061.6616437882,108436.930226827,1207143.39121315,1960421.7889352,"1_54_1",2,FALSE
"6121",2018-12-17,2469486.66666667,361831.517577085,38193.0452376936,0,142386.361951349,0,588.503129202158,1516.60291465923,649.007060486283,0.927734578752571,96841.4889244071,95646.2941187039,1207143.39121315,1944797.13986131,"1_54_1",2,FALSE
"6122",2018-12-24,3208150,361666.094565544,43085.1027233529,18696.945607916,140824.581782474,0,85706.9775487541,314.773937552113,8341.46221954542,70059.4688989494,100736.60460288,114220.748792093,1207143.39121315,2150796.15189221,"1_54_1",2,FALSE
"6123",2018-12-31,2746851.66666667,361500.671554004,42518.6829713939,8337.33336605167,126759.444173508,0,75502.4702135492,64.5007518939759,759.006994920286,3102.23507095025,94237.2575970103,106215.571640339,1207143.39121315,2026140.56554677,"1_54_1",2,FALSE
"6124",2016-01-04,2171506.66666667,89528.588175642,8231.25171113524,0,25383.2378427619,0,3231.26120419145,6047.76566582954,931.886085506238,7088.34014128103,6401.07388361775,9971.21999765726,1671120.721203,1827935.34591062,"1_70_1",1,FALSE
"6125",2016-01-11,2464131.66666667,89590.7953050342,6048.65858932396,0,27122.2145272011,0,1811.60644279614,2125.18487926181,6476.7850348613,7788.35482811016,7253.65297753945,7402.27738148563,1671120.721203,1826740.25116861,"1_70_1",1,FALSE
"6126",2016-01-18,2012520,89653.0024355029,4004.80739972455,0,24397.6529733808,0,867.39091573847,544.912470863539,577.519396617022,6902.24522053074,5470.39037674758,7063.03862771791,1671120.721203,1810601.68101982,"1_70_1",1,FALSE
"6127",2016-01-25,1738911.66666667,89715.2095659715,2871.6566635843,0,20146.0867071249,0,409.427480180062,125.997599129342,3235.87279965448,5590.75488298496,5233.94635134566,5206.54343602518,1671120.721203,1803656.216689,"1_70_1",1,FALSE
"6128",2016-02-01,1772306.66666667,89777.4166964402,2371.12921920819,0,19944.8367128955,0,804.300010388646,1821.55086647554,161.632278714827,273.949683024221,4709.15685270725,2967.70139473309,1671120.721203,1793952.39491759,"1_70_1",1,FALSE
"6129",2016-02-08,1809058.33333333,89839.6238269088,1806.59695097837,0,21373.068935578,0,379.288598914574,457.485615496508,912.725637615918,5845.52609885012,4554.62314586349,2840.48982570539,1671120.721203,1799130.14983891,"1_70_1",1,FALSE
"6130",2016-02-15,1952740,89901.8309573775,844.578782474812,0,21192.5604726912,0,5516.76052498591,105.210643774515,428.1164747199,2481.22167997848,388.36416011422,5824.60025161214,1671120.721203,1797803.96515073,"1_70_1",1,FALSE
"6131",2016-02-22,1507805,89964.0380878461,-404.707251030896,0,18296.2325437686,0,2799.04805270633,23.6802771671198,15.4843856512685,109.315525009093,29.5553502572684,6585.27007530837,1671120.721203,1788538.63824968,"1_70_1",1,FALSE
"6132",2016-02-29,1510391.66666667,90026.2452050651,-1769.21856483646,0,16601.6614434511,0,5727.86687414238,5.30367807477698,0.538225323002378,3561.2248665362,3242.17398084879,752.768957987701,1671120.721203,1789269.28586959,"1_70_1",1,FALSE
"6133",2016-03-07,1588840,90088.4523222841,-3155.94628764875,0,18183.7282067168,0,2916.07330150577,1.18655361732769,4692.32645973746,162.594504999121,4581.31016428291,1523.49402006618,1671120.721203,1790113.94044856,"1_70_1",1,FALSE
"6134",2016-03-14,1605990,90150.6594395031,-4370.16160121349,0,17974.1619466307,0,3184.37093016285,1856.97878555011,292.120652887157,6.66228498581635,4018.49814646391,1016.60434804041,1671120.721203,1785250.61613601,"1_70_1",1,FALSE
"6135",2016-03-21,1356010,90212.866556722,-5143.99479434543,119.928376424024,16451.9504605116,0,1557.1584225085,467.501424840304,10.4262699556144,0.271707716339297,3815.40435261548,1396.92537041803,1671120.721203,1780009.15935037,"1_70_1",1,FALSE
"6136",2016-03-28,2103936.66666667,90275.073673941,-5540.25630128787,6235.55353979849,16402.9445437672,0,742.689567672081,2644.228909323,3827.86465196483,11079.9951041357,4179.4172496153,2197.66870486272,1671120.721203,1803165.90084679,"1_70_1",1,FALSE
"6137",2016-04-04,1120835,90337.28079116,-6128.54962825951,0,13606.2989805122,0,349.91183914278,703.150911145743,207.905021252603,704.634747979208,3207.73571921998,2233.31188661198,1671120.721203,1776342.40147176,"1_70_1",1,FALSE
"6138",2016-04-11,1141140,90399.4879083789,-7426.024068583,0,13717.019960772,0,163.895098361845,2687.75423238582,7.36036724072159,29.352367167274,3017.64164400715,659.968897499549,1671120.721203,1774377.17761023,"1_70_1",1,FALSE
"6139",2016-04-18,1166880,90461.6950300597,-9118.71699928463,0,13332.9031052858,0,318.111726173847,716.955465528653,0.255644567192655,3405.42326138159,2863.83437084445,2451.02874543634,1671120.721203,1775552.21155299,"1_70_1",1,FALSE
"6140",2016-04-25,888806.666666667,90523.9021517405,-10136.4320210174,2150.77396677763,10774.6741476076,0,148.929828988097,167.56997044481,0.00887324730457775,154.670878965075,2865.47843995984,1434.43620867902,1671120.721203,1769204.73364839,"1_70_1",1,FALSE
"6141",2016-05-02,898873.333333333,90586.1092734213,-9766.926500721,-439.20328891622,10415.8591215465,0,69.5493408078853,37.8586148724146,3459.89247527511,6.33610076068966,2015.29743905632,1020.00269322111,1671120.721203,1768525.49647232,"1_70_1",1,FALSE
"6142",2016-05-09,889373.333333334,90648.316395102,-8611.10950421834,0,10705.4726250693,0,32.4409479538053,2068.24443352436,178.240834709038,0.258402426113803,2158.5492421868,306.975130951757,1671120.721203,1768608.1097107,"1_70_1",1,FALSE
"6143",2016-05-16,1915375,90710.5235167828,-8129.68010981571,2008.94970425116,11060.9902608171,0,15.1236100095349,528.23967942421,6.2922263729261,5970.59129876619,172.132122449571,4897.98256814331,1671120.721203,1778361.8660802,"1_70_1",1,FALSE
"6144",2016-05-23,1006845,90772.7306384636,-9113.19235117637,0,11983.0002803139,0,7.048652626559,4142.32924639809,0.218523249881209,296.62738080114,13.026946968352,6361.70210663309,1671120.721203,1775584.21262728,"1_70_1",1,FALSE
"6145",2016-05-30,869198.333333334,90834.9377551428,-10782.2049949869,0,10537.2656845438,0,3.28476920112829,1233.61007737851,0.00758476533134449,12.2036160226161,1729.11106552813,2937.08161499051,1671120.721203,1767626.01837558,"1_70_1",1,FALSE
"6146",2016-06-06,727250,90897.144871822,-11609.2810080674,0,8834.73135022436,0,1.53066245180561,297.996451052819,0.000263255835938012,0.497782450478511,1766.93882875823,1044.60535884161,1671120.721203,1762354.88576379,"1_70_1",1,FALSE
"6147",2016-06-13,753730,90959.3519885013,-10954.3871062159,0,9159.05116062242,0,0.713251556140522,67.862975555537,9.13720916603109e-06,0.0202972851171,2273.6442891336,1352.22318181809,1671120.721203,1763979.20125039,"1_70_1",1,FALSE
"6148",2016-06-20,999196.666666667,91021.5591051805,-9621.35642016972,0,10963.469760322,0,230.439282927705,4085.70949229346,3.17138607946481e-07,3778.67523421173,2510.25684168173,366.590574777153,1671120.721203,1774456.06507454,"1_70_1",1,FALSE
"6149",2016-06-27,845843.333333333,91083.7662218598,-8731.72619667614,0,10287.6394077028,0,107.743970863725,1211.25896907052,1.10073978540942e-08,173.793214593359,2349.42703875016,414.567645502538,1671120.721203,1768017.19147468,"1_70_1",1,FALSE
"6150",2016-07-04,1126016.66666667,91145.973338539,-8342.59603641748,0,12701.0488753568,0,228.076930043712,292.173221398384,945.155573302614,7.12355748364863,2712.67592707309,543.918791302238,1671120.721203,1771354.27138108,"1_70_1",1,FALSE
"6151",2016-07-11,1140978.33333333,91208.1804552182,-7511.59039694716,0,13856.0526399812,0,106.635692122741,66.5131394795965,36.0147856243422,0.290523799794669,3018.23518138548,1522.10517688394,1671120.721203,1773423.15840055,"1_70_1",1,FALSE
"6152",2016-07-18,1242656.66666667,91270.3875597814,-5678.81112839827,0,13919.2962950326,0,71.816142029038,6953.24181279921,867.988040806223,5733.67419465052,2287.15667890415,1253.98531424839,1671120.721203,1787799.45611285,"1_70_1",1,FALSE
"6153",2016-07-25,1293483.33333333,91332.5946643446,-3568.56036589933,0,15675.4587157412,0,33.4994107251143,2671.86648910184,32.8122170770974,282.409192962778,3027.24357514499,3318.48137505845,1671120.721203,1783926.52647726,"1_70_1",1,FALSE
"6154",2016-08-01,1484843.33333333,91394.8017689077,-2407.39006456948,0,16001.7111025812,0,731.748379880691,5143.51370893029,1.14239679163826,8774.03125311,3665.29507911275,3231.37707408401,1671120.721203,1797656.95190183,"1_70_1",1,FALSE
"6155",2016-08-08,1485698.33333333,91457.0088734709,-2387.65104995141,0,17983.3080193213,0,344.700581241661,1665.21457903075,36.739294700368,485.723924139088,4160.01755477673,5082.51723984153,1671120.721203,1789948.30021957,"1_70_1",1,FALSE
"6156",2016-08-15,1556608.33333333,91519.2159780341,-2308.30054377174,0,17331.6184944604,0,1471.68041193294,413.854012534619,1.27959804866059,1156.65558940742,350.716018633484,6406.86253306099,1671120.721203,1787464.30329534,"1_70_1",1,FALSE
"6157",2016-08-22,1391206.66666667,91581.4230825972,-913.683327761229,0,16048.3295049265,0,701.013354834053,94.9204342464586,3940.89896856351,706.075494387622,26.6643442992462,6722.31692118918,1671120.721203,1790028.67998028,"1_70_1",1,FALSE
"6158",2016-08-29,2018783.33333333,91643.6301871604,1643.92702014628,0,22073.6661105846,0,1610.00797598093,4806.90441691131,217.675066009545,29.4136830536641,4519.6766697854,1171.7723991281,1671120.721203,1798837.39473176,"1_70_1",1,FALSE
"6159",2016-09-05,2170721.66666667,91705.8372577791,3969.1782491766,0,23703.2757101244,0,2275.77946221216,4045.36568655181,470.950331189848,22.2515040408896,5303.82715510885,532.066756547048,1671120.721203,1803149.25331573,"1_70_1",1,FALSE
"6160",2016-09-12,2247670,91768.0443283977,4999.52386173066,0,26608.6696426571,0,1097.37804614877,5266.45283512373,17.1056265328513,0.907907310200264,5659.72592656453,2278.60097057292,1671120.721203,1808817.13034804,"1_70_1",1,FALSE
"6161",2016-09-19,2192026.66666667,91830.2513990164,5096.76075352794,0,24212.9154072442,0,519.777816549364,2787.42022641009,6687.53276078235,7637.13829928336,5811.38670217803,4142.11697196483,1671120.721203,1819846.02153996,"1_70_1",1,FALSE
"6162",2016-09-26,1895213.33333333,91892.458469635,5421.99478952085,0,22450.4530057051,0,244.075083576082,5126.6055914902,628.393937709157,404.05953504459,5150.03602137239,916.244945236475,1671120.721203,1803355.04258229,"1_70_1",1,FALSE
"6163",2016-10-03,2232910,91954.6655402537,6492.52786825597,225.869956870141,23275.6267513944,0,16422.24673837,4812.17037704549,2751.35864109039,5054.77639409205,5703.599667248,3304.58998411709,1671120.721203,1831118.15312174,"1_70_1",1,FALSE
"6164",2016-10-10,2406035,92016.8726108723,7744.07709517623,0,28067.4955330821,0,10107.7170180436,1514.28213338024,3412.7833589153,6571.46467518282,6736.10558412797,7820.46502170322,1671120.721203,1835111.98423348,"1_70_1",1,FALSE
"6165",2016-10-17,2252445,92079.0796437933,8534.49969244002,0,24508.59232386,0,17300.9404972447,1613.63830419547,174.662306175291,9907.26927502239,6454.17301834763,9985.53640659658,1671120.721203,1841679.11267067,"1_70_1",1,FALSE
"6166",2016-10-24,2663125,92141.2866767142,9145.96426405648,0,30414.0145630202,0,10834.5699445966,4932.38619617488,2474.93128472242,11177.8652307386,6975.00528970993,6862.79371831096,1671120.721203,1846079.53837104,"1_70_1",1,FALSE
"6167",2016-10-31,2974771.66666667,92203.4937096352,10380.4251573982,0,32528.4824792779,0,19324.8143500395,1568.05457947211,112.052008872218,12183.0989408782,8262.31032496346,4753.60290738574,1671120.721203,1852437.05566092,"1_70_1",1,FALSE
"6168",2016-11-07,2826128.33333333,92265.7007425561,12237.2791042428,0,32144.8460382745,0,12609.3726829022,4624.96657313653,3212.34305231795,13121.2342749158,7332.89670577564,10427.3709151735,1671120.721203,1859096.73129229,"1_70_1",1,FALSE
"6169",2016-11-14,3182900,92327.9077754771,13466.4935299974,0,34883.2741010288,0,14983.5878558299,1432.689274212,159.946228690243,10670.2796133719,679.867562084153,7633.35323546459,1671120.721203,1847358.12037915,"1_70_1",1,FALSE
"6170",2016-11-21,2964696.66666667,92390.114808398,12784.8080916758,0,32862.7417741638,0,10015.8116787147,4656.53951349092,1740.83822034237,12552.3230123176,52.131480734026,7004.98735286929,1671120.721203,1845181.01713571,"1_70_1",1,FALSE
"6171",2016-11-28,2848525,92452.321841319,10431.4683492548,0,33971.7604100793,0,5478.7805516367,1446.27157257287,998.829533752956,9555.16659180996,13498.354827147,10372.623374292,1671120.721203,1849326.29825486,"1_70_1",1,FALSE
"6172",2016-12-05,2740160,92513.4610814155,8167.94127810376,0,29969.485586328,0,4364.12434691539,6127.96680963145,38.2726772656051,3290.32933999807,13599.976607158,20640.5808376613,1671120.721203,1849832.85976748,"1_70_1",1,FALSE
"6173",2016-12-12,2380508.33333333,92574.600321512,7573.35096004622,0,28768.598599097,0,2173.87253448182,2169.80333767802,1.33319788964268,5226.43094974552,12395.6040060222,10117.2701971524,1671120.721203,1832121.58530662,"1_70_1",1,FALSE
"6174",2016-12-19,2230915,92635.7395616085,8480.9065747724,-2115.94807374581,25940.3475860827,0,1046.60590903365,7201.71238860215,0.0462790854700617,1654.23194041953,11675.6802024843,2198.69401984259,1671120.721203,1819838.73759118,"1_70_1",1,FALSE
"6175",2016-12-26,3659425,92696.878801705,9255.87974813929,6618.86162108569,28134.6407360541,0,13124.9801574586,2840.23017243413,0.00160628355053335,12534.7126572647,12605.1632861139,268.920762532887,1671120.721203,1849200.99075207,"1_70_1",1,FALSE
"6176",2017-01-02,2827008.33333333,92758.0180418015,8530.8784474162,0,27290.1994580035,0,13722.4591379009,8127.66777082396,7052.59609643299,8740.19021448883,12292.9466144301,15973.8075563001,1671120.721203,1865609.4845406,"1_70_1",1,FALSE
"6177",2017-01-09,2042143.33333333,92819.157281898,6465.83721597509,0,24805.0590127694,0,8022.79283532965,3554.26615033385,730.806195682877,10392.4794393354,11893.7597113867,9878.53726716097,1671120.721203,1839683.41631287,"1_70_1",1,FALSE
"6178",2017-01-16,2113358.33333333,92879.5252951628,4310.65528955481,0,24388.3431230256,0,4976.92522732272,1010.89837366215,221.35113706392,11429.7651004224,11373.3285231163,14166.0911792107,1671120.721203,1835877.60445154,"1_70_1",1,FALSE
"6179",2017-01-23,2179918.33333333,92939.8933084276,3008.49346464832,0,25469.3448597879,0,2503.38286415856,240.716476958241,2988.48751335888,12357.8056442924,11675.0843209714,6299.12484754838,1671120.721203,1828603.05450315,"1_70_1",1,FALSE
"6180",2017-01-30,2370613.33333333,93000.2613216924,2446.86372011937,0,25830.7366544384,0,5260.39211653017,54.6270377059089,144.426638784744,8714.85886422822,11994.1369436552,9979.11401204693,1671120.721203,1828546.1385122,"1_70_1",1,FALSE
"6181",2017-02-06,1814556.66666667,93060.6293349573,1934.46749554753,0,22014.192981322,0,2657.99783253256,12.2576673885284,5.08204188112766,481.287209435461,9910.51875750198,2071.16820302311,1671120.721203,1803268.32272659,"1_70_1",1,FALSE
"6182",2017-02-13,1951668.33333333,93120.9973482221,1043.66996204371,0,22893.9374448476,0,1289.22675064566,4163.81781309262,0.176474501675481,13909.2682034483,999.864611794117,5597.52185088876,1671120.721203,1814139.20166248,"1_70_1",1,FALSE
"6183",2017-02-20,1918238.33333333,93181.3653614869,-169.772530843975,0,22337.9595871642,0,612.414509291552,1242.14598945725,2836.3327027178,973.883137897614,77.3116488373306,6531.17167745347,1671120.721203,1798743.53328646,"1_70_1",1,FALSE
"6184",2017-02-27,1472390,93241.7333747517,-1521.11186563807,0,17477.1003741503,0,287.972722709235,300.224810895902,134.388548685981,19957.5190285944,6797.56834938154,9677.07501616038,1671120.721203,1817473.19156269,"1_70_1",1,FALSE
"6185",2017-03-06,1477865,93295.3257288251,-2912.90532680268,0,17064.7082147513,0,134.759336408563,68.3797683422757,4033.58304788975,2030.59833010799,7905.34099957293,4707.11965261688,1671120.721203,1797447.63095471,"1_70_1",1,FALSE
"6186",2017-03-13,1300166.66666667,93348.9180828985,-4179.51645635387,0,14992.2729262308,0,264.342150559958,15.3563559824431,225.936952796551,88.1732815628517,7366.39021271509,8981.28504332236,1671120.721203,1792223.87975271,"1_70_1",1,FALSE
"6187",2017-03-20,1160205,93402.5104369719,-5042.78555086747,0,13169.0817666673,0,123.657793144716,3.43764466801349,5631.14057259838,3.6047919837194,6619.97958755762,8653.93068710586,1671120.721203,1793685.27893283,"1_70_1",1,FALSE
"6188",2017-03-27,1356871.66666667,93456.1027910454,-5476.22975669975,0,16293.4864712765,0,57.7258224814001,1117.71114992111,416.74059391704,3904.51550788354,8081.03522062319,10121.3114014997,1671120.721203,1799093.12040495,"1_70_1",1,FALSE
"6189",2017-04-03,1355833.33333333,93509.6951451188,-5978.82558527086,0,16462.8908085052,0,26.9212124492771,267.982838715609,15.0561050986482,180.349671748187,7910.07157478977,1340.58129300338,1671120.721203,1784855.44426716,"1_70_1",1,FALSE
"6190",2017-04-10,1176266.66666667,93563.2874991922,-7142.45152892066,119.928376424024,13506.7439974727,0,12.5493453640237,8317.99764730891,0.523317455066559,7.39376133583296,6526.9885948353,246.236460281344,1671120.721203,1786279.91867375,"1_70_1",1,FALSE
"6191",2017-04-17,1955281.66666667,93616.8798532656,-8831.82253582817,6235.55353979849,11129.1836408423,0,56.5401450436167,3720.73347709612,0.0181644478587012,0.301546112955784,6155.46531370707,2361.38706712643,1671120.721203,1785564.96141461,"1_70_1",1,FALSE
"6192",2017-04-24,1029928.33333333,93661.3854584009,-10050.569098755,0,12044.3695909819,0,26.3677929738717,6949.42444835419,0.000630461387682588,0.0122955949141281,5664.07248943418,5116.93747391623,1671120.721203,1784532.72228436,"1_70_1",1,FALSE
"6193",2017-05-01,2263143.33333333,93705.8910635362,-9926.25420828753,2150.77396677763,10288.3782269452,0,1172.1289054122,2669.34721429955,2.18823554255112e-05,0.000501350655067283,4528.14045632587,1838.69579685163,1671120.721203,1777547.82314809,"1_70_1",1,FALSE
"6194",2017-05-08,813771.666666667,93750.3966686715,-8810.75828335853,0,9480.28103241552,0,555.808633512142,6966.17438617962,7.59503215968475e-07,2.04424748927296e-05,4509.57737012148,2032.46404444207,1671120.721203,1779604.66507618,"1_70_1",1,FALSE
"6195",2017-05-15,880871.666666667,93794.9022738069,-8111.16616168271,0,10701.9459460255,0,261.134548090509,2680.41614276702,2.63611993636189e-08,8.33537903026086e-07,384.023103502748,5585.47098992538,1671120.721203,1776417.44804629,"1_70_1",1,FALSE
"6196",2017-05-22,919185,93839.4078789422,-8845.84407830476,-439.20328891622,11009.4330520089,0,122.151475609972,2263.07825711267,9.14957063024814e-10,6562.94472117216,29.2217134832287,6528.2893489,1671120.721203,1782190.20028301,"1_70_1",1,FALSE
"6197",2017-05-29,826321.666666667,93883.9134840775,-10504.9612918288,0,9757.73131471597,0,57.0213717128932,585.836518029028,1598.0717850337,333.278900727884,3047.58016198729,1997.93145675418,1671120.721203,1771877.12490421,"1_70_1",1,FALSE
"6198",2017-06-05,833798.333333333,93923.5988641611,-11572.7408856714,2008.94970425116,9498.1036818249,0,145.425553599695,1895.55099531126,65.3083068216692,4932.09640953455,4318.30176844897,455.863392877766,1671120.721203,1776791.17899416,"1_70_1",1,FALSE
"6199",2017-06-12,746271.666666667,93963.2842442447,-11158.1523292543,0,9051.73311628213,0,67.9093370040114,478.4609002187,2.28079803500886,236.064613609325,3745.78010931334,672.032392306918,1671120.721203,1768180.11438476,"1_70_1",1,FALSE
"6200",2017-06-19,1036406.66666667,94002.9696243282,-9850.63251885275,0,11461.608625885,0,1356.69574925856,110.17729927558,0.0791800542039326,22.2156710538639,5205.01424840816,802.882871654234,1671120.721203,1774231.73195406,"1_70_1",1,FALSE
"6201",2017-06-26,927931.666666667,94042.6550044118,-8836.92664987018,0,10784.1113805908,0,645.120343856004,4789.37980314888,796.298246697482,0.906444274418572,4575.92186225502,170.51479338262,1671120.721203,1778088.70243175,"1_70_1",1,FALSE
"6202",2017-07-03,1126943.33333333,94082.3403844954,-8413.17529008303,0,12684.1615783873,0,457.779456982223,1504.21098924492,2700.81001677899,11374.8509179765,6283.2579641934,2032.32861649237,1671120.721203,1793827.28583747,"1_70_1",1,FALSE
"6203",2017-07-10,1184220,94122.0257645789,-7733.22110118675,0,14378.0994050685,0,214.763658507114,369.862188324862,125.773148772324,704.386156158628,6395.44036208593,1475.57537801428,1671120.721203,1781173.42616332,"1_70_1",1,FALSE
"6204",2017-07-17,1315508.33333333,94161.7111446625,-6062.78074653843,0,13832.9891053054,0,329.927960969443,3757.02206153366,6619.59298053439,29.3417880411634,6617.50990172127,442.962755940737,1671120.721203,1790848.99815517,"1_70_1",1,FALSE
"6205",2017-07-24,1279360,94188.284270623,-3905.30765698041,0,15520.1101416366,0,154.488947742592,1085.38888766676,611.405527945159,1.19746064084724,6666.81240755886,3458.34469427487,1671120.721203,1788901.44588411,"1_70_1",1,FALSE
"6206",2017-07-31,1455811.66666667,94214.8573965835,-2514.97567645817,0,16120.9849164355,0,315.745186629518,5639.26469937883,195.051661112783,0.0488279782855066,7689.88164132793,2688.72270787036,1671120.721203,1795470.30256386,"1_70_1",1,FALSE
"6207",2017-08-07,1553355,94241.430522544,-2349.44896203534,0,17895.3812504667,0,147.816690882076,4623.72872489043,2519.49205675756,0.00199095415251035,9024.86560325801,2189.3243109434,1671120.721203,1799413.31339166,"1_70_1",1,FALSE
"6208",2017-08-14,1374855,94268.0036485045,-2395.88597630301,0,15281.6680595342,0,1459.1592764357,1432.15822136696,114.698175424003,8.11807697552614e-05,883.739728101972,5633.8825423006,1671120.721203,1787798.14495954,"1_70_1",1,FALSE
"6209",2017-08-21,1970110,94294.576774465,-1275.18012575904,0,22841.6013822569,0,694.917514411223,350.476635708556,3146.53418426318,1574.57475974296,68.1252381460051,6539.86131429097,1671120.721203,1799356.20888052,"1_70_1",1,FALSE
"6210",2017-08-28,2336431.66666667,94321.1499004255,1158.05532929957,0,25513.0625777184,0,13920.7042707751,80.0715379754694,155.287108566627,1116.16295563713,10393.527889809,12687.1203266435,1671120.721203,1830465.86309985,"1_70_1",1,FALSE
"6211",2017-09-04,2002065,94317.2363386398,3635.04916536207,0,24309.122046919,0,8168.75399670496,17.9947290540733,5.46987606139546,47.0894908530034,10904.7420356809,8384.96668455766,1671120.721203,1820911.14556683,"1_70_1",1,FALSE
